ax,ay,az,mx,my,mz,gx,gy,gz,pitch,roll,yaw
-1.199,0.048,-0.009,-14.000,31.000,4.000,-24.109,135.132,97.229,0.03,-0.60,-1.01
-1.181,-0.046,0.272,-14.000,31.000,4.000,-23.499,129.822,106.934,0.06,-0.60,-1.00
-1.221,-0.098,0.367,-14.000,31.000,4.000,-19.836,152.893,115.906,0.09,-0.60,-1.00
-1.133,-0.088,0.357,-14.000,31.000,4.000,-18.066,178.894,122.498,0.13,-0.61,-1.00
-1.002,-0.043,0.385,-14.000,31.000,4.000,-23.193,192.383,127.441,0.17,-0.61,-1.00
-1.013,-0.069,0.376,-14.000,31.000,4.000,-35.217,204.163,123.718,0.21,-0.62,-1.01
-1.156,-0.139,0.415,-22.000,20.000,14.000,-45.593,207.947,119.019,0.26,-0.62,-1.01
-1.235,-0.179,0.455,-22.000,20.000,14.000,-47.119,217.407,116.943,0.30,-0.63,-1.02
-1.153,-0.217,0.404,-22.000,20.000,14.000,-45.654,220.093,117.676,0.34,-0.64,-1.02
-0.947,-0.136,0.483,-22.000,20.000,14.000,-42.603,218.750,122.498,0.38,-0.65,-1.03
-0.835,-0.128,0.466,-22.000,20.000,14.000,-39.368,226.440,123.474,0.43,-0.66,-1.04
-0.807,-0.257,0.575,-22.000,7.000,22.000,-48.218,219.727,118.103,0.47,-0.67,-1.04
-0.779,-0.287,0.773,-22.000,7.000,22.000,-49.622,207.336,114.929,0.51,-0.68,-1.05
-0.636,-0.216,0.820,-22.000,7.000,22.000,-48.584,210.632,105.713,0.55,-0.69,-1.06
-0.551,-0.158,0.801,-22.000,7.000,22.000,-54.382,212.280,82.214,0.59,-0.71,-1.07
-0.472,-0.106,0.732,-22.000,7.000,22.000,-68.420,209.656,49.133,0.62,-0.73,-1.09
-0.538,-0.142,0.731,-20.000,-5.000,32.000,-93.140,198.120,15.503,0.65,-0.76,-1.12
-0.567,-0.205,0.856,-20.000,-5.000,32.000,-101.807,190.735,1.953,0.67,-0.79,-1.15
-0.451,-0.286,1.019,-20.000,-5.000,32.000,-97.717,181.519,-12.939,0.69,-0.83,-1.17
-0.266,-0.367,0.970,-20.000,-5.000,32.000,-74.768,197.144,-7.568,0.71,-0.86,-1.21
-0.187,-0.360,0.827,-20.000,-5.000,32.000,-39.185,207.092,17.090,0.73,-0.89,-1.24
-0.214,-0.266,0.813,-17.000,-14.000,33.000,-13.916,196.472,40.527,0.76,-0.91,-1.27
-0.183,-0.173,0.824,-17.000,-14.000,33.000,-8.179,178.284,44.373,0.78,-0.93,-1.29
-0.099,-0.217,0.784,-17.000,-14.000,33.000,-19.592,159.058,35.767,0.80,-0.95,-1.32
-0.066,-0.277,0.777,-17.000,-14.000,33.000,-39.307,138.611,32.410,0.82,-0.97,-1.34
0.006,-0.373,0.884,-17.000,-14.000,33.000,-30.823,123.108,52.307,0.84,-0.98,-1.36
0.163,-0.372,1.033,-17.000,-14.000,33.000,-0.610,124.512,84.473,0.86,-0.99,-1.37
0.211,-0.299,1.024,-13.000,-25.000,35.000,33.630,135.681,113.037,0.89,-1.00,-1.38
0.186,-0.190,0.923,-13.000,-25.000,35.000,47.424,138.062,123.962,0.92,-1.00,-1.40
0.171,-0.110,0.868,-13.000,-25.000,35.000,45.593,136.658,132.874,0.95,-1.00,-1.41
0.292,-0.112,0.843,-13.000,-25.000,35.000,17.151,133.240,127.319,0.98,-1.01,-1.42
0.569,-0.089,0.768,-13.000,-25.000,35.000,-9.216,136.292,120.728,1.00,-1.02,-1.43
0.508,-0.052,0.751,-11.000,-37.000,28.000,-28.809,138.977,110.596,1.03,-1.04,-1.45
0.457,-0.043,0.803,-11.000,-37.000,28.000,-42.969,134.460,104.675,1.06,-1.07,-1.47
0.423,-0.073,0.984,-11.000,-37.000,28.000,-61.829,151.489,97.046,1.08,-1.10,-1.50
0.481,-0.300,1.114,-11.000,-37.000,28.000,-28.931,206.787,120.605,1.12,-1.15,-1.55
0.269,-0.464,0.822,-11.000,-37.000,28.000,30.579,251.404,190.552,1.16,-1.20,-1.61
0.144,-0.317,0.505,0.000,-49.000,13.000,72.998,240.295,265.808,1.22,-1.24,-1.67
0.399,0.123,0.418,0.000,-49.000,13.000,83.557,220.276,290.466,1.27,-1.29,-1.73
0.507,0.345,0.396,0.000,-49.000,13.000,80.750,179.016,303.894,1.33,-1.33,-1.79
0.489,0.308,0.396,0.000,-49.000,13.000,49.805,146.301,291.870,1.38,-1.38,-1.85
0.327,0.329,0.449,0.000,-49.000,13.000,35.950,124.451,286.072,1.43,-1.45,-1.93
0.301,0.374,0.475,20.000,-49.000,1.000,17.883,110.901,284.790,1.48,-1.59,-2.07
0.391,0.533,0.544,20.000,-49.000,1.000,-0.671,106.995,280.457,1.53,-2.02,-2.51
0.395,0.730,0.579,20.000,-49.000,1.000,-9.705,114.380,270.996,1.53,2.95,2.47
0.338,0.813,0.474,20.000,-49.000,1.000,-11.292,118.652,264.282,1.49,2.40,1.92
0.297,0.838,0.367,20.000,-49.000,1.000,-15.503,121.216,252.319,1.45,2.25,1.77
0.274,0.881,0.358,20.000,-49.000,1.000,-24.048,115.662,243.591,1.40,2.18,1.70
0.305,0.936,0.414,36.000,-38.000,-5.000,-38.574,109.985,229.858,1.36,2.14,1.66
0.320,0.942,0.450,36.000,-38.000,-5.000,-49.683,115.906,205.017,1.32,2.12,1.65
0.222,0.925,0.386,36.000,-38.000,-5.000,-53.223,128.662,177.979,1.28,2.12,1.66
0.153,0.920,0.135,36.000,-38.000,-5.000,-67.383,122.009,149.902,1.25,2.12,1.67
0.135,0.878,0.115,36.000,-38.000,-5.000,-75.562,110.779,138.855,1.22,2.11,1.68
0.109,0.874,0.195,39.000,-30.000,-17.000,-90.027,98.145,126.160,1.19,2.10,1.69
0.106,0.894,0.144,39.000,-30.000,-17.000,-94.421,99.060,123.230,1.16,2.09,1.70
0.135,0.969,0.046,39.000,-30.000,-17.000,-100.647,103.516,128.540,1.14,2.09,1.71
0.145,0.992,-0.006,39.000,-30.000,-17.000,-124.329,105.164,122.314,1.11,2.07,1.72
0.104,0.926,-0.076,39.000,-30.000,-17.000,-147.644,94.055,106.689,1.08,2.06,1.73
0.043,0.927,-0.144,38.000,-18.000,-23.000,-145.325,90.271,101.013,1.06,2.04,1.74
0.099,1.073,-0.254,38.000,-18.000,-23.000,-142.395,88.745,98.755,1.04,2.03,1.75
0.095,0.794,-0.080,38.000,-18.000,-23.000,-145.630,71.533,84.534,1.02,2.01,1.76
-0.291,0.619,-0.204,38.000,-18.000,-23.000,-139.465,86.731,98.633,0.99,2.00,1.77
-0.167,0.912,-0.427,38.000,-18.000,-23.000,-126.038,104.736,132.996,0.97,1.99,1.78
-0.198,0.987,-0.109,38.000,-18.000,-23.000,-148.132,88.318,125.549,0.94,1.97,1.79
-0.184,0.945,-0.047,34.000,-6.000,-33.000,-146.851,115.784,105.835,0.91,1.96,1.81
-0.254,0.846,-0.221,34.000,-6.000,-33.000,-130.798,143.188,101.379,0.89,1.95,1.83
-0.488,0.881,-0.334,34.000,-6.000,-33.000,-117.920,155.090,103.516,0.86,1.96,1.86
-0.407,0.931,-0.437,34.000,-6.000,-33.000,-118.530,161.499,100.647,0.83,1.96,1.89
-0.393,0.995,-0.702,34.000,-6.000,-33.000,-131.470,169.189,87.219,0.81,1.96,1.92
-0.678,0.871,-0.958,23.000,5.000,-42.000,-142.334,149.963,59.753,0.79,1.96,1.95
-0.525,0.750,-0.958,23.000,5.000,-42.000,-141.968,105.896,41.870,0.77,1.95,1.97
-0.454,0.687,-0.589,23.000,5.000,-42.000,-150.330,56.702,37.109,0.76,1.93,1.98
-0.511,0.674,-0.450,23.000,5.000,-42.000,-145.020,57.129,33.142,0.75,1.91,1.99
-0.537,0.571,-0.224,23.000,5.000,-42.000,-138.611,84.045,29.968,0.74,1.90,2.01
-0.481,0.432,-0.447,16.000,13.000,-38.000,-112.549,133.423,36.438,0.73,1.90,2.04
-0.597,0.208,-0.835,16.000,13.000,-38.000,-109.802,136.780,48.706,0.71,1.90,2.06
-0.618,0.406,-0.870,16.000,13.000,-38.000,-106.873,115.295,89.905,0.69,1.90,2.08
-0.620,0.637,-0.854,16.000,13.000,-38.000,-94.116,98.938,105.530,0.67,1.89,2.10
-0.606,0.721,-0.595,16.000,13.000,-38.000,-86.731,79.468,92.102,0.65,1.89,2.11
-0.629,0.603,-0.380,16.000,13.000,-38.000,-72.449,85.571,67.566,0.64,1.89,2.12
-0.630,0.503,-0.444,5.000,21.000,-39.000,-46.204,117.371,57.739,0.62,1.89,2.14
-0.737,0.440,-0.963,5.000,21.000,-39.000,-25.024,118.958,68.054,0.60,1.90,2.16
-0.792,0.635,-1.091,5.000,21.000,-39.000,-20.691,63.843,61.340,0.59,1.90,2.17
-0.761,0.607,-0.759,5.000,21.000,-39.000,-19.592,39.185,49.194,0.58,1.90,2.18
-0.766,0.512,-0.349,5.000,21.000,-39.000,-10.010,23.560,34.790,0.58,1.90,2.18
-0.803,0.549,-0.302,1.000,25.000,-28.000,18.127,50.232,31.128,0.57,1.91,2.19
-0.801,0.544,-0.619,1.000,25.000,-28.000,42.725,76.172,22.400,0.56,1.93,2.20
-0.829,0.593,-0.921,1.000,25.000,-28.000,46.997,66.650,14.587,0.56,1.94,2.21
-0.857,0.593,-0.997,1.000,25.000,-28.000,44.556,29.724,2.869,0.56,1.96,2.22
-0.898,0.590,-1.044,1.000,25.000,-28.000,60.303,-12.085,-4.456,0.56,1.97,2.22
-0.883,0.721,-0.965,6.000,25.000,-28.000,81.299,-49.683,-17.029,0.57,1.98,2.21
-0.849,0.827,-0.938,6.000,25.000,-28.000,100.403,-76.721,-45.044,0.58,1.99,2.20
-0.890,0.777,-0.983,6.000,25.000,-28.000,101.807,-95.398,-60.974,0.59,2.00,2.19
-0.879,0.825,-0.536,6.000,25.000,-28.000,94.238,-140.259,-84.473,0.62,2.01,2.17
-0.840,0.770,-0.249,6.000,25.000,-28.000,105.530,-137.451,-109.985,0.65,2.02,2.16
-0.792,0.475,-0.389,6.000,25.000,-28.000,127.380,-96.802,-130.493,0.68,2.04,2.15
-0.764,0.350,-0.511,18.000,15.000,-31.000,136.169,-68.787,-122.437,0.70,2.06,2.15
-0.723,0.238,-0.713,18.000,15.000,-31.000,145.447,-63.843,-90.515,0.72,2.09,2.15
-0.653,0.427,-0.756,18.000,15.000,-31.000,147.583,-83.130,-58.228,0.73,2.11,2.14
-0.589,0.768,-0.582,18.000,15.000,-31.000,129.395,-110.596,-64.392,0.75,2.12,2.13
-0.556,0.723,-0.314,18.000,15.000,-31.000,122.742,-115.601,-74.951,0.77,2.13,2.11
-0.535,0.654,-0.370,29.000,8.000,-32.000,141.968,-100.891,-80.933,0.79,2.14,2.10
-0.505,0.800,-0.503,29.000,8.000,-32.000,162.048,-92.102,-73.303,0.81,2.17,2.09
-0.490,0.940,-0.377,29.000,8.000,-32.000,154.724,-99.792,-78.979,0.83,2.18,2.08
-0.470,0.890,-0.385,29.000,8.000,-32.000,155.701,-96.313,-99.487,0.85,2.20,2.08
-0.445,0.859,-0.388,29.000,8.000,-32.000,159.180,-99.915,-111.877,0.87,2.23,2.07
-0.394,0.918,-0.313,38.000,-1.000,-26.000,151.917,-109.680,-119.995,0.90,2.25,2.07
-0.371,1.053,-0.252,38.000,-1.000,-26.000,149.414,-113.831,-139.526,0.93,2.27,2.07
-0.380,1.040,-0.345,38.000,-1.000,-26.000,146.118,-120.666,-162.354,0.96,2.30,2.07
-0.399,0.925,-0.450,38.000,-1.000,-26.000,137.939,-128.784,-170.654,0.99,2.33,2.08
-0.387,0.728,-0.376,38.000,-1.000,-26.000,109.680,-152.100,-174.561,1.03,2.35,2.08
-0.343,0.685,-0.226,45.000,-17.000,-20.000,86.914,-172.729,-155.884,1.07,2.35,2.07
-0.284,0.958,0.034,45.000,-17.000,-20.000,79.102,-192.322,-130.066,1.10,2.35,2.05
-0.218,1.143,0.325,45.000,-17.000,-20.000,89.416,-197.937,-135.925,1.14,2.35,2.03
-0.211,1.086,0.401,45.000,-17.000,-20.000,104.126,-162.170,-168.457,1.18,2.36,2.03
-0.244,0.756,0.290,45.000,-17.000,-20.000,103.577,-109.680,-177.551,1.22,2.40,2.06
-0.066,0.464,0.034,45.000,-17.000,-20.000,93.506,-97.046,-153.381,1.24,2.44,2.08
0.022,0.612,0.025,41.000,-33.000,-6.000,90.820,-115.967,-115.967,1.27,2.46,2.08
0.044,1.155,0.226,41.000,-33.000,-6.000,93.689,-124.451,-110.779,1.30,2.47,2.08
-0.008,1.320,0.274,41.000,-33.000,-6.000,87.769,-127.747,-143.860,1.33,2.51,2.11
0.165,0.881,-0.014,41.000,-33.000,-6.000,67.505,-124.634,-207.336,1.37,2.59,2.18
0.286,0.554,-0.143,41.000,-33.000,-6.000,62.256,-162.476,-230.103,1.41,2.71,2.29
0.255,0.685,-0.082,32.000,-42.000,7.000,61.890,-212.036,-218.628,1.45,2.87,2.44
0.187,0.787,-0.023,32.000,-42.000,7.000,38.513,-259.399,-227.112,1.50,-3.06,2.79
0.042,0.831,0.093,32.000,-42.000,7.000,11.414,-307.861,-257.507,1.52,-1.94,-2.37
-0.132,0.599,0.205,32.000,-42.000,7.000,-8.728,-351.257,-285.767,1.47,-1.17,-1.60
-0.381,0.243,0.310,32.000,-42.000,7.000,-24.231,-389.038,-283.997,1.39,-0.93,-1.35
-0.244,0.145,0.588,14.000,-40.000,26.000,-27.954,-408.142,-261.597,1.32,-0.82,-1.24
-0.090,0.354,1.027,14.000,-40.000,26.000,-11.719,-423.889,-203.979,1.24,-0.73,-1.15
-0.165,0.528,1.339,14.000,-40.000,26.000,29.053,-388.550,-174.194,1.17,-0.67,-1.09
-0.289,0.373,1.327,14.000,-40.000,26.000,46.326,-318.665,-175.903,1.11,-0.64,-1.06
-0.029,0.039,1.058,14.000,-40.000,26.000,63.049,-248.169,-168.457,1.06,-0.63,-1.06
0.041,-0.037,0.927,5.000,-26.000,37.000,104.675,-201.172,-126.709,1.02,-0.60,-1.05
-0.040,0.072,0.798,5.000,-26.000,37.000,131.897,-187.988,-91.064,0.98,-0.57,-1.04
-0.239,0.279,0.877,5.000,-26.000,37.000,116.577,-188.293,-93.262,0.95,-0.55,-1.03
-0.294,0.225,0.864,5.000,-26.000,37.000,104.980,-172.546,-107.422,0.91,-0.53,-1.03
-0.193,0.035,0.729,5.000,-26.000,37.000,107.483,-164.673,-106.018,0.88,-0.51,-1.03
-0.281,-0.072,0.613,5.000,-26.000,37.000,120.483,-158.508,-87.952,0.85,-0.49,-1.03
-0.334,-0.081,0.502,-5.000,-8.000,45.000,134.705,-164.429,-62.683,0.82,-0.46,-1.03
-0.429,0.009,0.690,-5.000,-8.000,45.000,122.314,-191.223,-44.678,0.78,-0.43,-1.02
-0.459,0.164,1.155,-5.000,-8.000,45.000,60.059,-234.253,-57.251,0.74,-0.41,-1.01
-0.567,0.113,1.035,-5.000,-8.000,45.000,53.406,-218.445,-79.834,0.70,-0.40,-1.00
-0.683,0.030,0.844,-5.000,-8.000,45.000,93.262,-187.988,-67.993,0.67,-0.38,-1.00
-0.735,0.147,0.627,-9.000,4.000,31.000,101.257,-192.505,-52.002,0.64,-0.36,-0.99
-0.817,0.537,0.569,-9.000,4.000,31.000,-28.259,-263.916,-131.958,0.59,-0.37,-1.00
-1.025,0.297,0.496,-9.000,4.000,31.000,-100.037,-326.721,-188.354,0.53,-0.39,-1.01
-1.257,0.012,0.720,-9.000,4.000,31.000,-98.694,-345.032,-186.768,0.46,-0.41,-1.01
-1.302,-0.062,0.840,-9.000,4.000,31.000,-59.326,-340.759,-152.466,0.40,-0.42,-1.01
-1.286,0.038,0.802,-4.000,22.000,25.000,-8.301,-306.335,-106.506,0.35,-0.41,-1.01
-1.208,0.141,0.981,-4.000,22.000,25.000,20.691,-275.818,-70.374,0.31,-0.41,-1.00
-1.041,0.249,1.019,-4.000,22.000,25.000,63.721,-212.524,-43.274,0.27,-0.39,-0.99
-0.977,0.459,1.022,-4.000,22.000,25.000,96.130,-151.245,-35.278,0.25,-0.37,-0.99
-0.990,0.565,1.030,-4.000,22.000,25.000,105.774,-100.525,-57.922,0.23,-0.36,-0.99
-1.056,0.620,0.834,-7.000,32.000,20.000,125.427,-48.340,-89.600,0.22,-0.34,-1.00
-1.031,0.601,0.559,-7.000,32.000,20.000,115.601,-31.006,-114.258,0.21,-0.32,-1.02
-0.889,0.697,0.624,-7.000,32.000,20.000,78.003,-33.203,-155.518,0.20,-0.31,-1.04
-0.848,0.586,0.619,-7.000,32.000,20.000,63.904,-23.621,-178.528,0.18,-0.30,-1.07
-0.796,0.258,0.380,-7.000,32.000,20.000,51.636,7.507,-197.388,0.18,-0.30,-1.10
-0.828,0.102,0.240,-7.000,32.000,20.000,76.721,22.888,-159.058,0.18,-0.29,-1.13
-0.913,0.243,0.450,5.000,34.000,16.000,120.300,16.296,-84.900,0.18,-0.27,-1.14
-0.903,0.459,0.806,5.000,34.000,16.000,130.676,18.127,-38.940,0.18,-0.25,-1.15
-0.884,0.463,0.869,5.000,34.000,16.000,98.755,41.992,-45.898,0.19,-0.23,-1.16
-0.787,0.292,0.738,5.000,34.000,16.000,86.975,68.115,-42.786,0.20,-0.22,-1.17
-0.690,0.217,0.533,5.000,34.000,16.000,112.488,80.811,-7.690,0.21,-0.20,-1.17
-0.706,0.225,0.453,1.000,32.000,17.000,119.751,75.623,17.639,0.23,-0.18,-1.17
-0.785,0.302,0.519,1.000,32.000,17.000,111.328,67.871,22.156,0.24,-0.16,-1.17
-0.750,0.313,0.676,1.000,32.000,17.000,83.435,60.852,15.930,0.25,-0.14,-1.17
-0.667,0.346,0.824,1.000,32.000,17.000,87.280,72.327,9.644,0.26,-0.13,-1.17
-0.719,0.445,1.068,1.000,32.000,17.000,88.806,102.112,7.568,0.28,-0.11,-1.17
-0.731,0.235,1.055,0.000,29.000,30.000,95.154,159.912,1.221,0.31,-0.10,-1.17
-0.670,0.013,0.886,0.000,29.000,30.000,114.563,207.031,10.498,0.35,-0.08,-1.17
-0.517,-0.324,0.501,0.000,29.000,30.000,129.089,206.848,58.838,0.38,-0.05,-1.17
-0.512,-0.302,0.458,0.000,29.000,30.000,118.713,164.856,104.858,0.41,-0.03,-1.15
-0.399,0.226,0.408,0.000,29.000,30.000,108.154,147.644,114.319,0.44,0.00,-1.13
-0.411,0.244,0.500,0.000,29.000,30.000,43.579,103.699,53.284,0.46,0.01,-1.12
-0.300,-0.550,0.944,-8.000,20.000,32.000,-6.714,54.138,-8.728,0.47,0.01,-1.12
-0.381,-0.188,1.132,-8.000,20.000,32.000,29.175,74.646,47.119,0.48,0.02,-1.11
-0.428,0.101,1.112,-8.000,20.000,32.000,34.485,98.816,76.660,0.49,0.03,-1.09
-0.430,0.190,1.076,-8.000,20.000,32.000,17.944,98.267,62.378,0.51,0.04,-1.08
-0.377,-0.056,1.173,-8.000,20.000,32.000,5.127,97.839,76.965,0.52,0.05,-1.07
-0.379,-0.057,1.239,-11.000,9.000,34.000,13.733,115.173,119.751,0.54,0.06,-1.04
-0.399,0.340,1.201,-11.000,9.000,34.000,29.907,126.221,134.521,0.56,0.09,-1.01
-0.324,0.674,1.114,-11.000,9.000,34.000,27.100,139.038,114.563,0.58,0.11,-0.99
-0.200,0.483,1.001,-11.000,9.000,34.000,-26.001,142.151,39.856,0.60,0.11,-0.97
-0.091,0.082,0.912,-11.000,9.000,34.000,-47.607,136.902,-15.503,0.62,0.10,-0.97
-0.033,-0.005,0.894,-13.000,0.000,44.000,-26.123,124.084,-23.376,0.64,0.09,-0.98
0.014,0.077,0.891,-13.000,0.000,44.000,-6.897,107.849,-27.039,0.66,0.09,-0.98
-0.000,-0.023,0.915,-13.000,0.000,44.000,4.761,91.431,-28.503,0.67,0.09,-0.99
0.083,-0.184,1.011,-13.000,0.000,44.000,14.465,84.656,-18.616,0.68,0.09,-0.99
0.135,-0.148,1.067,-13.000,0.000,44.000,31.860,87.158,15.259,0.70,0.10,-0.98
0.102,-0.003,1.117,-13.000,0.000,44.000,50.476,96.680,50.842,0.71,0.11,-0.97
0.107,0.220,1.096,-14.000,-8.000,37.000,53.833,96.985,67.932,0.72,0.13,-0.95
0.277,0.164,0.996,-14.000,-8.000,37.000,17.761,84.595,53.528,0.74,0.15,-0.94
0.472,0.049,1.035,-14.000,-8.000,37.000,-18.127,69.885,33.325,0.74,0.15,-0.93
0.533,-0.129,1.112,-14.000,-8.000,37.000,-15.015,64.880,31.494,0.75,0.15,-0.92
0.321,-0.091,1.086,-14.000,-8.000,37.000,6.897,38.086,58.228,0.76,0.17,-0.90
0.267,0.160,1.273,-12.000,-12.000,37.000,-0.671,31.006,61.890,0.76,0.18,-0.89
0.061,-0.050,1.496,-12.000,-12.000,37.000,-44.495,56.763,47.913,0.76,0.18,-0.88
-0.193,-0.311,1.437,-12.000,-12.000,37.000,-3.357,123.291,63.660,0.78,0.19,-0.86
0.059,-0.302,0.947,-12.000,-12.000,37.000,83.862,179.565,130.188,0.81,0.23,-0.82
0.205,0.315,0.620,-12.000,-12.000,37.000,120.789,184.875,184.448,0.83,0.29,-0.76
0.280,0.487,0.597,-12.000,-29.000,38.000,38.513,154.724,136.475,0.84,0.33,-0.72
0.420,0.311,0.451,-12.000,-29.000,38.000,-56.274,135.193,61.401,0.86,0.34,-0.69
0.457,-0.072,0.451,-12.000,-29.000,38.000,-113.708,73.120,29.785,0.87,0.33,-0.68
0.404,-0.263,0.884,-12.000,-29.000,38.000,-116.516,53.162,31.006,0.87,0.32,-0.67
0.388,-0.258,1.071,-12.000,-29.000,38.000,-61.951,77.576,57.556,0.88,0.33,-0.65
0.369,-0.256,0.883,-12.000,-29.000,38.000,-13.611,116.394,87.585,0.89,0.35,-0.62
0.368,-0.160,0.653,-5.000,-34.000,31.000,11.047,125.305,120.789,0.91,0.38,-0.57
0.402,-0.046,0.686,-5.000,-34.000,31.000,16.541,106.873,148.010,0.91,0.42,-0.53
0.427,0.165,0.958,-5.000,-34.000,31.000,-10.620,104.675,150.146,0.92,0.46,-0.48
0.388,0.281,0.984,-5.000,-34.000,31.000,-28.198,127.258,137.878,0.92,0.49,-0.43
0.432,0.243,0.820,-5.000,-34.000,31.000,-42.114,133.728,130.310,0.93,0.53,-0.38
0.451,0.136,0.678,1.000,-43.000,25.000,-65.674,136.047,122.192,0.94,0.55,-0.33
0.458,0.094,0.617,1.000,-43.000,25.000,-63.110,133.667,129.578,0.94,0.58,-0.28
0.402,0.209,0.629,1.000,-43.000,25.000,-43.030,130.859,147.827,0.95,0.62,-0.22
0.417,0.378,0.644,1.000,-43.000,25.000,-32.715,133.667,158.325,0.95,0.66,-0.16
0.428,0.418,0.636,1.000,-43.000,25.000,-46.265,140.198,151.550,0.95,0.71,-0.10
0.409,0.347,0.562,16.000,-44.000,14.000,-78.491,146.729,140.991,0.95,0.74,-0.04
0.360,0.215,0.435,16.000,-44.000,14.000,-88.135,157.471,149.353,0.95,0.78,0.02
0.307,0.203,0.288,16.000,-44.000,14.000,-77.454,162.231,160.950,0.95,0.82,0.08
0.288,0.279,0.168,16.000,-44.000,14.000,-63.232,162.170,184.265,0.94,0.86,0.15
0.264,0.297,0.119,16.000,-44.000,14.000,-93.079,150.940,191.895,0.93,0.90,0.22
0.199,0.310,0.093,16.000,-44.000,14.000,-107.910,144.470,196.228,0.92,0.94,0.29
0.168,0.331,0.064,29.000,-43.000,7.000,-94.910,148.743,207.275,0.91,0.97,0.35
0.062,0.424,-0.002,29.000,-43.000,7.000,-72.754,151.306,227.722,0.89,1.02,0.42
-0.078,0.648,0.039,29.000,-43.000,7.000,-52.368,152.832,248.596,0.86,1.06,0.49
-0.196,0.949,0.134,29.000,-43.000,7.000,-43.945,158.203,254.883,0.83,1.10,0.56
-0.291,1.234,0.122,29.000,-43.000,7.000,-31.982,181.946,249.329,0.81,1.15,0.63
-0.337,1.299,-0.129,37.000,-32.000,-7.000,-43.274,213.074,205.017,0.79,1.19,0.69
-0.380,1.073,-0.534,37.000,-32.000,-7.000,-73.120,225.830,147.461,0.78,1.23,0.76
-0.438,0.853,-0.807,37.000,-32.000,-7.000,-85.266,199.890,123.779,0.77,1.25,0.81
-0.448,0.841,-0.851,37.000,-32.000,-7.000,-59.082,145.813,136.597,0.76,1.27,0.86
-0.406,1.036,-0.801,37.000,-32.000,-7.000,-32.776,96.619,145.264,0.74,1.29,0.89
-0.361,1.217,-0.655,41.000,-20.000,-9.000,-57.434,50.659,114.197,0.72,1.30,0.91
-0.383,1.056,-0.381,41.000,-20.000,-9.000,-90.149,30.090,92.896,0.71,1.29,0.92
-0.475,0.865,-0.098,41.000,-20.000,-9.000,-128.357,18.250,80.322,0.69,1.28,0.93
-0.512,1.089,-0.131,41.000,-20.000,-9.000,-69.031,52.979,102.905,0.68,1.28,0.95
-0.416,1.412,-0.493,41.000,-20.000,-9.000,-16.052,89.050,101.807,0.66,1.29,0.98
-0.320,1.347,-0.743,42.000,-16.000,-22.000,-48.157,78.552,48.767,0.66,1.30,1.00
-0.305,1.171,-0.772,42.000,-16.000,-22.000,-105.225,25.696,-14.221,0.66,1.28,1.00
-0.349,0.639,-0.574,42.000,-16.000,-22.000,-185.974,-27.832,-32.959,0.67,1.25,1.00
-0.416,0.267,-0.185,42.000,-16.000,-22.000,-182.312,-25.940,13.611,0.66,1.22,0.99
-0.432,0.504,-0.009,42.000,-16.000,-22.000,-63.232,36.499,78.979,0.65,1.22,1.01
-0.388,1.140,-0.279,42.000,-16.000,-22.000,-13.245,66.956,91.003,0.64,1.23,1.03
-0.388,1.257,-0.542,40.000,-12.000,-32.000,-25.391,77.026,53.955,0.64,1.24,1.05
-0.450,0.669,-0.505,40.000,-12.000,-32.000,-119.873,46.631,-1.465,0.64,1.23,1.06
-0.493,0.346,-0.434,40.000,-12.000,-32.000,-129.089,43.762,18.860,0.64,1.21,1.07
-0.498,0.624,-0.496,40.000,-12.000,-32.000,-43.213,68.115,81.604,0.63,1.22,1.09
-0.505,1.152,-0.573,40.000,-12.000,-32.000,-0.061,77.515,106.445,0.62,1.23,1.11
-0.516,1.279,-0.491,36.000,-4.000,-32.000,-55.359,53.589,66.223,0.61,1.24,1.13
-0.589,1.044,-0.279,36.000,-4.000,-32.000,-103.149,54.626,15.869,0.61,1.23,1.14
-0.621,0.653,-0.413,36.000,-4.000,-32.000,-70.313,80.688,15.076,0.62,1.23,1.16
-0.576,0.640,-0.635,36.000,-4.000,-32.000,-48.523,87.341,26.611,0.62,1.23,1.18
-0.527,0.858,-0.703,36.000,-4.000,-32.000,-31.250,78.918,41.138,0.62,1.24,1.20
-0.534,0.947,-0.578,28.000,0.000,-35.000,-54.199,55.603,28.503,0.61,1.24,1.21
-0.574,0.774,-0.319,28.000,0.000,-35.000,-103.516,40.527,2.991,0.62,1.23,1.22
-0.580,0.624,-0.263,28.000,0.000,-35.000,-99.548,57.129,-5.432,0.62,1.22,1.23
-0.565,0.599,-0.330,28.000,0.000,-35.000,-57.373,82.520,2.075,0.63,1.22,1.25
-0.594,0.676,-0.461,28.000,0.000,-35.000,-49.194,86.304,12.268,0.63,1.22,1.27
-0.704,0.752,-0.490,28.000,0.000,-35.000,-73.975,84.351,2.197,0.63,1.22,1.29
-0.749,0.545,-0.520,26.000,2.000,-39.000,-85.876,87.219,-6.531,0.64,1.22,1.31
-0.740,0.365,-0.693,26.000,2.000,-39.000,-67.200,101.807,-8.484,0.65,1.22,1.33
-0.856,0.654,-1.167,26.000,2.000,-39.000,-56.946,96.313,14.038,0.65,1.23,1.35
-0.708,1.047,-2.021,26.000,2.000,-39.000,-380.615,-46.692,0.549,0.65,1.16,1.34
